image_path,maira_report,status,error,prompt,radgraph_rg_e,radgraph_rg_er,radgraph_rg_bar_er
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/109_2.jpg,The patient is status post median sternotomy and spinal fusion. The heart size is normal. The hilar and mediastinal contours are unremarkable. There is no pulmonary edema. Lungs are clear without focal consolidation. No pleural effusion or pneumothorax is identified. Elevation of the right hemidiaphragm is noted.,ok,,"The trachea is poorly delineated. Allowing for this, the tip of the ET tube lies approximately 4.6 cm above the carina. An NG type tube is present, extending beneath the diaphragm, off the film. A right IJ central line is again seen, tip overlying mid SVC. The cardiomediastinal silhouette is unchanged. Allowing for low lung volumes, no definite CHF. Bibasilar atelectasis. No gross effusion. No pneumothorax detected.",0.1,0.05,0.046511627906976744
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/109_3.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"The trachea is poorly delineated. Allowing for this, the tip of the ET tube lies approximately 4.6 cm above the carina. An NG type tube is present, extending beneath the diaphragm, off the film. A right IJ central line is again seen, tip overlying mid SVC. The cardiomediastinal silhouette is unchanged. Allowing for low lung volumes, no definite CHF. Bibasilar atelectasis. No gross effusion. No pneumothorax detected.",0.1,0.05,0.044444444444444446
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/109_4.jpg,There is moderate cardiomegaly. The mediastinal and hilar contours are unremarkable. There is no pulmonary edema. Lungs are clear without focal consolidation. No pleural effusion or pneumothorax is visualized. There are no acute osseous abnormalities.,ok,,"The trachea is poorly delineated. Allowing for this, the tip of the ET tube lies approximately 4.6 cm above the carina. An NG type tube is present, extending beneath the diaphragm, off the film. A right IJ central line is again seen, tip overlying mid SVC. The cardiomediastinal silhouette is unchanged. Allowing for low lung volumes, no definite CHF. Bibasilar atelectasis. No gross effusion. No pneumothorax detected.",0.09523809523809526,0.04761904761904763,0.0425531914893617
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/109_5.jpg,The heart size is mildly enlarged. The mediastinal and hilar contours are unremarkable. There is no pulmonary vascular congestion. Lungs are clear without focal consolidation. No pleural effusion or pneumothorax is identified. No acute osseous abnormality is seen.,ok,,"The trachea is poorly delineated. Allowing for this, the tip of the ET tube lies approximately 4.6 cm above the carina. An NG type tube is present, extending beneath the diaphragm, off the film. A right IJ central line is again seen, tip overlying mid SVC. The cardiomediastinal silhouette is unchanged. Allowing for low lung volumes, no definite CHF. Bibasilar atelectasis. No gross effusion. No pneumothorax detected.",0.09302325581395349,0.046511627906976744,0.041666666666666664
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/10_1.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Heart size is mildly enlarged, accentuated by the presence of low lung volumes. Mediastinal contour is unremarkable. Lung volumes are low with mild crowding of the bronchovascular structures. No pulmonary edema is demonstrated. Patchy opacity within the right lung base may reflect atelectasis. No pleural effusion or pneumothorax is present. Eventration of the right hemidiaphragm is re- demonstrated. There are no acute osseous abnormalities. Moderate degenerative changes are seen in the thoracic spine.",0.29166666666666663,0.29166666666666663,0.19607843137254904
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/10_2.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Heart size is mildly enlarged, accentuated by the presence of low lung volumes. Mediastinal contour is unremarkable. Lung volumes are low with mild crowding of the bronchovascular structures. No pulmonary edema is demonstrated. Patchy opacity within the right lung base may reflect atelectasis. No pleural effusion or pneumothorax is present. Eventration of the right hemidiaphragm is re- demonstrated. There are no acute osseous abnormalities. Moderate degenerative changes are seen in the thoracic spine.",0.29166666666666663,0.29166666666666663,0.19607843137254904
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/10_3.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Heart size is mildly enlarged, accentuated by the presence of low lung volumes. Mediastinal contour is unremarkable. Lung volumes are low with mild crowding of the bronchovascular structures. No pulmonary edema is demonstrated. Patchy opacity within the right lung base may reflect atelectasis. No pleural effusion or pneumothorax is present. Eventration of the right hemidiaphragm is re- demonstrated. There are no acute osseous abnormalities. Moderate degenerative changes are seen in the thoracic spine.",0.29166666666666663,0.29166666666666663,0.19607843137254904
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/10_4.jpg,The patient is status post median sternotomy and aortic valve replacement. The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Heart size is mildly enlarged, accentuated by the presence of low lung volumes. Mediastinal contour is unremarkable. Lung volumes are low with mild crowding of the bronchovascular structures. No pulmonary edema is demonstrated. Patchy opacity within the right lung base may reflect atelectasis. No pleural effusion or pneumothorax is present. Eventration of the right hemidiaphragm is re- demonstrated. There are no acute osseous abnormalities. Moderate degenerative changes are seen in the thoracic spine.",0.24000000000000002,0.24000000000000002,0.18867924528301885
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/10_5.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Heart size is mildly enlarged, accentuated by the presence of low lung volumes. Mediastinal contour is unremarkable. Lung volumes are low with mild crowding of the bronchovascular structures. No pulmonary edema is demonstrated. Patchy opacity within the right lung base may reflect atelectasis. No pleural effusion or pneumothorax is present. Eventration of the right hemidiaphragm is re- demonstrated. There are no acute osseous abnormalities. Moderate degenerative changes are seen in the thoracic spine.",0.29166666666666663,0.29166666666666663,0.19607843137254904
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/110_1.jpg,The heart size is top normal. The aorta is mildly tortuous. The hilar contours are normal. Lungs are clear. No pleural effusion or pneumothorax is identified. No acute osseous abnormality is seen.,ok,,"The cardiomediastinal and hilar contours are within normal limits. The aorta is minimally unfolded. There is mild bibasilar atelectasis. No focal consolidation, pleural effusion or pneumothorax is identified. No pulmonary edema. Mild multilevel degenerative changes noted throughout the thoracic spine.",0.35000000000000003,0.35000000000000003,0.33333333333333337
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/110_2.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"The cardiomediastinal and hilar contours are within normal limits. The aorta is minimally unfolded. There is mild bibasilar atelectasis. No focal consolidation, pleural effusion or pneumothorax is identified. No pulmonary edema. Mild multilevel degenerative changes noted throughout the thoracic spine.",0.3076923076923077,0.3076923076923077,0.2790697674418605
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/110_3.jpg,The patient is status post median sternotomy and mitral valve replacement. Left-sided dual-chamber pacemaker device is noted with leads terminating in the right atrium and right ventricle. Heart size is mildly enlarged. The aorta is mildly tortuous. Hilar contours are normal. Lungs are clear. No pleural effusion or pneumothorax is identified. No acute osseous abnormalities are seen.,ok,,"The cardiomediastinal and hilar contours are within normal limits. The aorta is minimally unfolded. There is mild bibasilar atelectasis. No focal consolidation, pleural effusion or pneumothorax is identified. No pulmonary edema. Mild multilevel degenerative changes noted throughout the thoracic spine.",0.24489795918367346,0.24489795918367346,0.22641509433962265
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/110_4.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"The cardiomediastinal and hilar contours are within normal limits. The aorta is minimally unfolded. There is mild bibasilar atelectasis. No focal consolidation, pleural effusion or pneumothorax is identified. No pulmonary edema. Mild multilevel degenerative changes noted throughout the thoracic spine.",0.3076923076923077,0.3076923076923077,0.2790697674418605
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/110_5.jpg,The heart size is top normal. The mediastinal and hilar contours are unremarkable. The lungs are clear and the pulmonary vascularity is normal. No pleural effusion or pneumothorax is present. There are no acute osseous abnormalities.,ok,,"The cardiomediastinal and hilar contours are within normal limits. The aorta is minimally unfolded. There is mild bibasilar atelectasis. No focal consolidation, pleural effusion or pneumothorax is identified. No pulmonary edema. Mild multilevel degenerative changes noted throughout the thoracic spine.",0.3333333333333333,0.28571428571428575,0.2173913043478261
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/111_1.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Low bilateral lung volumes. Mild atelectasis at the left lung base. Otherwise no focal consolidation, pleural effusion or pneumothorax identified. The size of the cardiac silhouette is enlarged.",0.2580645161290323,0.2580645161290323,0.1818181818181818
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/111_2.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Low bilateral lung volumes. Mild atelectasis at the left lung base. Otherwise no focal consolidation, pleural effusion or pneumothorax identified. The size of the cardiac silhouette is enlarged.",0.2580645161290323,0.2580645161290323,0.1818181818181818
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/111_3.jpg,The heart size is mildly enlarged. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Low bilateral lung volumes. Mild atelectasis at the left lung base. Otherwise no focal consolidation, pleural effusion or pneumothorax identified. The size of the cardiac silhouette is enlarged.",0.24242424242424243,0.24242424242424243,0.16666666666666663
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/111_4.jpg,The heart size is mildly enlarged. The mediastinal and hilar contours are unremarkable. The pulmonary vascularity is normal. The lungs are clear. No pleural effusion or pneumothorax is present. No acute osseous abnormality is seen.,ok,,"Low bilateral lung volumes. Mild atelectasis at the left lung base. Otherwise no focal consolidation, pleural effusion or pneumothorax identified. The size of the cardiac silhouette is enlarged.",0.23529411764705882,0.23529411764705882,0.16666666666666663
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/111_5.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Low bilateral lung volumes. Mild atelectasis at the left lung base. Otherwise no focal consolidation, pleural effusion or pneumothorax identified. The size of the cardiac silhouette is enlarged.",0.2580645161290323,0.2580645161290323,0.1818181818181818
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/112_1.jpg,"There is moderate cardiomegaly. The aorta is tortuous. There is mild pulmonary vascular congestion. No focal consolidation, pleural effusion or pneumothorax is identified. No acute osseous abnormality is seen.",ok,,The cardiac silhouette size is normal. The aorta is tortuous. The hila are unremarkable. There is no pleural effusion or pneumothorax. The lungs are hypoinflated with bibasilar atelectasis. There is no focal consolidation concerning for pneumonia. Compression deformity of at least 1 lower thoracic vertebral body is noted.,0.34285714285714286,0.28571428571428575,0.28571428571428575
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/112_2.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,The cardiac silhouette size is normal. The aorta is tortuous. The hila are unremarkable. There is no pleural effusion or pneumothorax. The lungs are hypoinflated with bibasilar atelectasis. There is no focal consolidation concerning for pneumonia. Compression deformity of at least 1 lower thoracic vertebral body is noted.,0.4571428571428572,0.4571428571428572,0.27027027027027023
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/112_3.jpg,The heart size is mildly enlarged. The aorta is tortuous. There is mild perihilar haziness with vascular indistinctness compatible with mild pulmonary edema. No pleural effusion or pneumothorax is identified. No acute osseous abnormality is seen.,ok,,The cardiac silhouette size is normal. The aorta is tortuous. The hila are unremarkable. There is no pleural effusion or pneumothorax. The lungs are hypoinflated with bibasilar atelectasis. There is no focal consolidation concerning for pneumonia. Compression deformity of at least 1 lower thoracic vertebral body is noted.,0.3243243243243243,0.3243243243243243,0.25
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/112_4.jpg,The heart size is top normal. The mediastinal and hilar contours are unremarkable. The pulmonary vascularity is normal. The lungs are clear. No pleural effusion or pneumothorax is present. No acute osseous abnormality is seen.,ok,,The cardiac silhouette size is normal. The aorta is tortuous. The hila are unremarkable. There is no pleural effusion or pneumothorax. The lungs are hypoinflated with bibasilar atelectasis. There is no focal consolidation concerning for pneumonia. Compression deformity of at least 1 lower thoracic vertebral body is noted.,0.36842105263157887,0.36842105263157887,0.20000000000000004
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/112_5.jpg,The heart size is top normal. The mediastinal and hilar contours are unremarkable. The pulmonary vascularity is normal. The lungs are clear. No pleural effusion or pneumothorax is present. No acute osseous abnormality is seen.,ok,,The cardiac silhouette size is normal. The aorta is tortuous. The hila are unremarkable. There is no pleural effusion or pneumothorax. The lungs are hypoinflated with bibasilar atelectasis. There is no focal consolidation concerning for pneumonia. Compression deformity of at least 1 lower thoracic vertebral body is noted.,0.36842105263157887,0.36842105263157887,0.20000000000000004
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/113_1.jpg,The heart size is mildly enlarged. The hilar and mediastinal contours are normal. The lungs are well expanded and clear. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"In comparison with study of ___, there are some additional mild streaks of atelectasis at the left base. Otherwise, little change with no evidence of pulmonary edema or acute focal pneumonia.",0.0,0.0,0.0
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/113_2.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"In comparison with study of ___, there are some additional mild streaks of atelectasis at the left base. Otherwise, little change with no evidence of pulmonary edema or acute focal pneumonia.",0.07407407407407407,0.07407407407407407,0.06666666666666667
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/113_3.jpg,The heart size is top normal. The mediastinal and hilar contours are unremarkable. The pulmonary vascularity is normal. The lungs are clear. No pleural effusion or pneumothorax is present. No acute osseous abnormality is seen.,ok,,"In comparison with study of ___, there are some additional mild streaks of atelectasis at the left base. Otherwise, little change with no evidence of pulmonary edema or acute focal pneumonia.",0.13333333333333333,0.06666666666666667,0.0
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/113_4.jpg,The heart size is moderately enlarged. The hilar and mediastinal contours are normal. Linear opacities in the left mid lung field and right lung base are compatible with subsegmental atelectasis. No focal consolidations concerning for pneumonia are identified. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"In comparison with study of ___, there are some additional mild streaks of atelectasis at the left base. Otherwise, little change with no evidence of pulmonary edema or acute focal pneumonia.",0.18749999999999997,0.125,0.05555555555555555
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/113_5.jpg,There is moderate cardiomegaly. The mediastinal and hilar contours are unremarkable. There is no pulmonary edema. Lungs are clear without focal consolidation. No pleural effusion or pneumothorax is identified. No acute osseous abnormality is seen.,ok,,"In comparison with study of ___, there are some additional mild streaks of atelectasis at the left base. Otherwise, little change with no evidence of pulmonary edema or acute focal pneumonia.",0.20689655172413793,0.20689655172413793,0.125
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/114_1.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"The heart is mildly enlarged, and the aorta is tortuous. Patchy opacities in the lung bases are compatible atelectasis. Two calcified nodular opacities in the upper lobes measuring 4 mm likely reflect calcified granulomas. No pulmonary edema is present, and there is no pleural effusion or pneumothorax. No acute osseous abnormality is seen. Dextroscoliosis of the thoracic spine is present.",0.25,0.25,0.22727272727272727
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/114_2.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"The heart is mildly enlarged, and the aorta is tortuous. Patchy opacities in the lung bases are compatible atelectasis. Two calcified nodular opacities in the upper lobes measuring 4 mm likely reflect calcified granulomas. No pulmonary edema is present, and there is no pleural effusion or pneumothorax. No acute osseous abnormality is seen. Dextroscoliosis of the thoracic spine is present.",0.25,0.25,0.22727272727272727
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/114_3.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"The heart is mildly enlarged, and the aorta is tortuous. Patchy opacities in the lung bases are compatible atelectasis. Two calcified nodular opacities in the upper lobes measuring 4 mm likely reflect calcified granulomas. No pulmonary edema is present, and there is no pleural effusion or pneumothorax. No acute osseous abnormality is seen. Dextroscoliosis of the thoracic spine is present.",0.25,0.25,0.22727272727272727
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/114_4.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"The heart is mildly enlarged, and the aorta is tortuous. Patchy opacities in the lung bases are compatible atelectasis. Two calcified nodular opacities in the upper lobes measuring 4 mm likely reflect calcified granulomas. No pulmonary edema is present, and there is no pleural effusion or pneumothorax. No acute osseous abnormality is seen. Dextroscoliosis of the thoracic spine is present.",0.25,0.25,0.22727272727272727
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/114_5.jpg,The heart size is normal. The hilar and mediastinal contours are normal. There is no pleural effusion or pneumothorax. The lungs are well expanded and clear without focal consolidations. Mild biapical scarring is present. The visualized osseous structures are unremarkable.,ok,,"The heart is mildly enlarged, and the aorta is tortuous. Patchy opacities in the lung bases are compatible atelectasis. Two calcified nodular opacities in the upper lobes measuring 4 mm likely reflect calcified granulomas. No pulmonary edema is present, and there is no pleural effusion or pneumothorax. No acute osseous abnormality is seen. Dextroscoliosis of the thoracic spine is present.",0.22222222222222224,0.22222222222222224,0.19999999999999998
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/115_1.jpg,Left-sided dual-chamber pacemaker is noted with leads terminating in the right atrium and right ventricle. Heart size is normal. Cardiomediastinal silhouette and hilar contours are unremarkable. Lungs are clear. Pleural surfaces are clear without effusion or pneumothorax.,ok,,"Frontal and lateral views of the chest were obtained. The heart is of normal size with normal cardiomediastinal contours. There is eventration of the right hemidiaphragm, similar to ___ with bibasilar atelectasis and calcified pleural plaques again seen. Lungs are otherwise grossly clear without focal consolidation, pneumothorax, or pleural effusion. There is a chronic-appearing deformity of a left posterior rib. The osseous structures are otherwise unremarkable. No radiopaque foreign body.",0.3529411764705882,0.3529411764705882,0.21052631578947367
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/115_2.jpg,The heart size is normal. The aorta is mildly tortuous. The hilar contours are normal. Focal consolidation is noted within the right upper lobe concerning for pneumonia. The left lung is clear. No pleural effusion or pneumothorax is identified. No acute osseous abnormality is seen.,ok,,"Frontal and lateral views of the chest were obtained. The heart is of normal size with normal cardiomediastinal contours. There is eventration of the right hemidiaphragm, similar to ___ with bibasilar atelectasis and calcified pleural plaques again seen. Lungs are otherwise grossly clear without focal consolidation, pneumothorax, or pleural effusion. There is a chronic-appearing deformity of a left posterior rib. The osseous structures are otherwise unremarkable. No radiopaque foreign body.",0.41509433962264153,0.41509433962264153,0.25
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/115_3.jpg,"The cardiac, mediastinal and hilar contours are normal. Lungs are clear. Pulmonary vasculature is normal. No pleural effusion or pneumothorax is present. No acute osseous abnormality is seen.",ok,,"Frontal and lateral views of the chest were obtained. The heart is of normal size with normal cardiomediastinal contours. There is eventration of the right hemidiaphragm, similar to ___ with bibasilar atelectasis and calcified pleural plaques again seen. Lungs are otherwise grossly clear without focal consolidation, pneumothorax, or pleural effusion. There is a chronic-appearing deformity of a left posterior rib. The osseous structures are otherwise unremarkable. No radiopaque foreign body.",0.3555555555555555,0.3555555555555555,0.23529411764705882
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/115_4.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Frontal and lateral views of the chest were obtained. The heart is of normal size with normal cardiomediastinal contours. There is eventration of the right hemidiaphragm, similar to ___ with bibasilar atelectasis and calcified pleural plaques again seen. Lungs are otherwise grossly clear without focal consolidation, pneumothorax, or pleural effusion. There is a chronic-appearing deformity of a left posterior rib. The osseous structures are otherwise unremarkable. No radiopaque foreign body.",0.4888888888888889,0.4888888888888889,0.41666666666666663
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/115_5.jpg,The heart size is top normal. The mediastinal and hilar contours are unremarkable. There is no pulmonary vascular congestion. Lungs are clear without focal consolidation. No pleural effusion or pneumothorax is identified. No acute osseous abnormality is seen.,ok,,"Frontal and lateral views of the chest were obtained. The heart is of normal size with normal cardiomediastinal contours. There is eventration of the right hemidiaphragm, similar to ___ with bibasilar atelectasis and calcified pleural plaques again seen. Lungs are otherwise grossly clear without focal consolidation, pneumothorax, or pleural effusion. There is a chronic-appearing deformity of a left posterior rib. The osseous structures are otherwise unremarkable. No radiopaque foreign body.",0.44897959183673464,0.44897959183673464,0.34615384615384615
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/116_1.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Single frontal view of the chest was obtained. Lung volumes are normal. There is no focal consolidation, effusion, or pneumothorax. Linear opacities in the right lower lobe likely represent subsegmental atelectasis versus scarring. Heart is enlarged, unchanged from ___.",0.1818181818181818,0.1212121212121212,0.05405405405405405
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/116_2.jpg,Lung volumes are low. Heart size is mildly enlarged. There is mild pulmonary vascular congestion. Hilar contours are unremarkable. There is no focal consolidation. No pleural effusion or pneumothorax is identified. Cervical spinal fusion hardware is noted.,ok,,"Single frontal view of the chest was obtained. Lung volumes are normal. There is no focal consolidation, effusion, or pneumothorax. Linear opacities in the right lower lobe likely represent subsegmental atelectasis versus scarring. Heart is enlarged, unchanged from ___.",0.3902439024390244,0.34146341463414637,0.3255813953488372
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/116_3.jpg,The patient is status post median sternotomy and CABG. The heart size is mildly enlarged. The aorta is tortuous. There is no pulmonary vascular congestion. Lungs are clear without focal consolidation. No pleural effusion or pneumothorax is identified. No acute osseous abnormality is seen.,ok,,"Single frontal view of the chest was obtained. Lung volumes are normal. There is no focal consolidation, effusion, or pneumothorax. Linear opacities in the right lower lobe likely represent subsegmental atelectasis versus scarring. Heart is enlarged, unchanged from ___.",0.11764705882352941,0.058823529411764705,0.05555555555555556
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/116_4.jpg,The heart size is normal. The hilar and mediastinal contours are normal. The lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"Single frontal view of the chest was obtained. Lung volumes are normal. There is no focal consolidation, effusion, or pneumothorax. Linear opacities in the right lower lobe likely represent subsegmental atelectasis versus scarring. Heart is enlarged, unchanged from ___.",0.1818181818181818,0.1212121212121212,0.05405405405405405
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/116_5.jpg,The patient is status post median sternotomy and CABG. The heart is moderately enlarged. The aorta is mildly tortuous. The mediastinal and hilar contours are otherwise unremarkable. Lungs are clear. No pleural effusion or pneumothorax is present. No acute osseous abnormality is seen.,ok,,"Single frontal view of the chest was obtained. Lung volumes are normal. There is no focal consolidation, effusion, or pneumothorax. Linear opacities in the right lower lobe likely represent subsegmental atelectasis versus scarring. Heart is enlarged, unchanged from ___.",0.17647058823529413,0.11764705882352941,0.11111111111111112
/data3/scratch/rajiv/cxr_gen_thesis/cxr_gen_diff/outputs/roentgen/atelectasis/117_1.jpg,The heart size is normal. The hilar and mediastinal contours are normal. Lungs are clear without evidence of focal consolidations concerning for pneumonia. There is no pleural effusion or pneumothorax. The visualized osseous structures are unremarkable.,ok,,"PA and lateral chest radiograph demonstrate a right chest port, its tip which projects within the upper superior vena cava, unchanged in position relative to prior study. Median sternotomy wires appear intact. Cardiomediastinal silhouette appears stable relative to prior examination. Heart size is mildly enlarged. There is no evidence of pulmonary edema. Nodular opacities within the in right infrahilar region likely reflect vascular shadows. Lung volumes are low. Bibasilar atelectasis is moderate. There is no focal opacity convincing for infectious process. Calcification on the AP window could be due to calcified nodes. No large pleural effusion or pneumothorax is identified.",0.13559322033898305,0.13559322033898305,0.12121212121212122
